Date,Season,HomeTeam,AwayTeam,FTH Goals,FTA Goals,FT Result,FT_Result,HomeTeam_Elo,AwayTeam_Elo,Home_Strength,Away_Strength,H2H_Home_Wins,H2H_Away_Wins,H2H_Draws,Home_vs_Away_Wins,Home_vs_Away_Draws,Home_vs_Away_Avg_Goals,H2H_Avg_Home_Goals,H2H_Avg_Away_Goals,Home_Team_Rank,Away_Team_Rank
2016-04-30,2015,Everton,Bournemouth,2,1,H,1,1559.4760662515896,1516.6711817514233,-668.5336704208597,-1066.2108369396078,0,0,1,0,0,0,2.3333333333333335,1.2666666666666666,11,15
2016-04-30,2015,Stoke,Sunderland,1,1,D,0,1567.780888739278,1509.6834654353866,-717.266444477085,-55.91003673493092,10,1,4,0,0,0,1.5294117647058822,0.4117647058823529,9,17
2016-04-30,2015,West Brom,West Ham,0,3,A,-1,1520.4086549360063,1647.2369734419508,-979.9136754982753,299.8359577077406,4,4,7,0,0,0,1.4285714285714286,1.3333333333333333,14,7
2016-04-30,2015,Newcastle,Crystal Palace,1,0,H,1,1479.522009188729,1493.7555208232075,-307.6488788422913,-43.179290571445605,3,5,3,0,0,0,1.1153846153846154,0.9230769230769231,18,16
2016-04-30,2015,Arsenal,Norwich,1,0,H,1,1706.4976852318644,1438.0107706622887,602.3419115140939,-3.1253570393326298,5,3,5,0,0,0,1.8823529411764706,1.1176470588235294,2,19
2016-04-30,2015,Watford,Aston Villa,3,2,H,1,1508.7381315957512,1357.5680527173288,-684.9599018041114,-1614.4020721329919,2,2,1,0,0,0,2.111111111111111,1.0,13,20
2016-05-01,2015,Swansea,Liverpool,3,1,H,1,1562.6824849985942,1642.01736811208,-23.178023905477083,935.4123454031654,5,1,3,0,0,0,2.1538461538461537,1.0,12,8
2016-05-01,2015,Southampton,Man City,4,2,H,1,1639.3577478314528,1678.6134197410142,541.1302200887197,1262.6153118319032,8,7,6,0,0,0,1.6111111111111112,1.3611111111111112,6,4
2016-05-01,2015,Man United,Leicester,1,1,D,0,1675.5780669273024,1724.8425601483682,874.9487818049835,1225.756692583708,7,7,5,0,0,0,1.4705882352941178,1.5,5,1
2016-05-02,2015,Chelsea,Tottenham,2,2,D,0,1663.719222999072,1725.584316433584,-69.95359097134602,958.9337473337057,19,9,17,0,0,0,1.5483870967741935,1.2096774193548387,10,3
2016-05-07,2015,Crystal Palace,Stoke,2,1,H,1,1511.9039548692306,1549.6324546932549,-339.0836924091914,-1016.4375410617706,2,2,1,0,0,0,1.6666666666666667,1.0,16,9
2016-05-07,2015,Bournemouth,West Brom,1,1,D,0,1516.8325352157979,1520.2473014716318,-1034.554455046399,-1309.3610701866655,0,1,0,0,0,0,1.2,0.8,15,14
2016-05-07,2015,West Ham,Swansea,1,4,A,-1,1628.656865706414,1581.2625927341312,603.917688694942,26.929711355076506,4,0,3,0,0,0,1.2727272727272727,0.9090909090909091,7,12
2016-05-07,2015,Leicester,Everton,3,1,H,1,1733.1974893754318,1551.121137024526,927.5633730784702,-30.717807952669272,3,3,13,0,0,0,1.3823529411764706,1.3529411764705883,1,11
2016-05-07,2015,Sunderland,Chelsea,3,2,H,1,1530.929733219595,1642.4729552148635,-55.91003673493092,-69.95359097134602,15,12,2,0,0,0,2.193548387096774,1.4193548387096775,17,10
2016-05-07,2015,Aston Villa,Newcastle,0,0,D,0,1362.6271397507319,1474.462922155326,-1606.3361042385063,285.36024040749624,20,10,13,0,0,0,1.5925925925925926,0.8333333333333334,20,18
2016-05-07,2015,Norwich,Man United,0,1,A,-1,1431.920278419338,1681.668559170253,-344.4248940857055,542.8815494887124,7,5,1,0,0,0,1.4705882352941178,1.0,19,5
2016-05-08,2015,Man City,Arsenal,2,2,D,0,1679.814702109944,1705.2964028629347,625.979849504394,592.1540202729033,16,11,8,0,0,0,1.5,1.25,4,2
2016-05-08,2015,Liverpool,Watford,2,0,H,1,1651.5298113535823,1499.2256883542489,622.8758484034466,-92.12638131534058,2,3,0,0,0,0,2.2,1.3333333333333333,8,13
2016-05-08,2015,Tottenham,Southampton,1,2,A,-1,1706.9362101161337,1658.0058541489032,648.0573724990644,550.5849407029151,19,7,5,0,0,0,1.8695652173913044,1.2391304347826086,3,6
2016-05-10,2015,West Ham,Man United,3,2,H,1,1645.927967554506,1664.397457322161,287.66517014811564,517.706476998075,19,10,10,0,0,0,1.7142857142857142,1.0535714285714286,7,5
2016-05-11,2015,Sunderland,Everton,3,0,H,1,1546.8004861186694,1535.2503841254515,272.5845543080418,-377.3573058277556,15,8,6,0,0,0,1.8064516129032258,0.967741935483871,17,11
2016-05-11,2015,Liverpool,Chelsea,1,1,D,0,1651.1388839867914,1642.8638825816545,604.6276055364536,-653.4792293824319,25,11,9,0,0,0,1.5,0.967741935483871,8,10
2016-05-11,2015,Norwich,Watford,4,2,H,1,1449.790274645995,1481.355692127592,-993.1221046302162,-79.93352665901152,1,0,0,0,0,0,1.8,1.6,19,13
2016-05-15,2015,Southampton,Crystal Palace,4,1,H,1,1667.045390228548,1502.8644187895857,1235.3066838329025,-320.63198169597075,5,2,4,0,0,0,1.3461538461538463,1.0769230769230769,6,16
2016-05-15,2015,West Brom,Liverpool,1,1,D,0,1525.6453476297854,1645.7408378286377,-973.1178994986961,296.32479772345175,9,7,3,0,0,0,1.2,1.28,14,8
2016-05-15,2015,Chelsea,Leicester,1,1,D,0,1646.678329888664,1729.3830420684224,-339.0731026189446,915.7807040357977,9,6,4,0,0,0,1.3823529411764706,1.411764705882353,10,1
2016-05-15,2015,Everton,Norwich,3,0,H,1,1546.633427866023,1438.4072309054234,-686.7174030514896,-983.2054206525751,5,2,6,0,0,0,1.4705882352941178,1.1764705882352942,11,19
2016-05-15,2015,Stoke,West Ham,2,1,H,1,1568.686583798392,1626.873838449369,-1318.8183320356168,620.5446616125479,4,4,5,0,0,0,1.0588235294117647,1.0,9,7
2016-05-15,2015,Swansea,Man City,1,1,D,0,1585.4068706444468,1675.6704241996283,352.6610844963593,316.3047022819104,6,2,1,0,0,0,1.6153846153846154,1.3846153846153846,12,4
2016-05-15,2015,Newcastle,Tottenham,5,1,H,1,1498.228853073874,1683.1702791975856,608.950112596354,316.4562016692838,23,14,6,0,0,0,1.9322033898305084,1.271186440677966,18,3
2016-05-15,2015,Watford,Sunderland,2,2,D,0,1484.1482211921493,1544.007957054112,-369.8915815882105,924.2579620714689,1,2,0,0,0,0,1.4,1.2,13,17
2016-05-15,2015,Arsenal,Aston Villa,4,0,H,1,1708.9598192201845,1358.963723393482,592.1540202729033,-1269.3009587149165,15,16,14,0,0,0,1.4107142857142858,1.2678571428571428,2,20
2016-05-17,2015,Man United,Bournemouth,3,1,H,1,1673.3838922512064,1507.8461002867525,533.9830048474632,-700.3747606567056,1,0,0,0,0,0,1.7142857142857142,1.3571428571428572,5,15
2016-08-13,2016,Crystal Palace,West Brom,0,1,A,-1,1488.8465434803506,1539.6632229390204,-654.0410597416803,-671.2575218281503,5,1,2,0,0,0,1.5384615384615385,1.3076923076923077,14,11
2016-08-13,2016,Everton,Tottenham,1,1,D,0,1552.242384039254,1677.5613230243548,-399.03595687040485,-315.02949131993074,18,10,18,0,0,0,1.435483870967742,1.1129032258064515,7,2
2016-08-13,2016,Southampton,Watford,1,1,D,0,1659.805789462922,1491.3878219577755,1251.108088884222,-676.0831954859462,3,0,1,0,0,0,1.3846153846153846,1.3846153846153846,9,16
2016-08-13,2016,Man City,Sunderland,2,1,H,1,1685.2434296346453,1534.434951619095,-13.772909272042671,635.544667868063,15,6,3,0,0,0,1.84,1.24,3,20
2016-08-13,2016,Burnley,Swansea,0,1,A,-1,1449.4701642329237,1595.1876678624571,-19.9220729153159,19.72619510706827,1,1,0,0,0,0,1.2,0.8,17,15
2016-08-13,2016,Middlesbrough,Stoke,1,1,D,0,1442.4792321614273,1563.2606855603215,-1316.9946352595634,-663.7101704931225,2,0,0,0,0,0,1.3333333333333333,0.6666666666666666,19,13
2016-08-13,2016,Hull,Leicester,2,1,H,1,1482.5674097710526,1704.577049301345,-631.1142561789402,618.7696896814726,0,1,1,0,0,0,0.6666666666666666,0.6666666666666666,18,12
2016-08-14,2016,Arsenal,Liverpool,3,4,A,-1,1691.2601651398923,1663.44049190893,863.9467649515997,-12.691359328869066,19,10,17,0,0,0,1.8870967741935485,1.1290322580645162,5,4
2016-08-14,2016,Bournemouth,Man United,1,3,A,-1,1499.4971138965718,1681.732878641387,-1310.6624240970916,560.9338923189041,2,0,0,0,0,0,1.7142857142857142,1.3571428571428572,8,6
2016-08-15,2016,Chelsea,West Ham,2,1,H,1,1660.8242261178748,1612.7279422201582,0.027345904362755392,306.8073448528695,19,14,7,0,0,0,1.5892857142857142,1.1607142857142858,1,10
2016-08-19,2016,Man United,Southampton,2,0,H,1,1695.78746497362,1645.751203130689,558.6671050096313,1251.108088884222,17,11,4,0,0,0,1.8297872340425532,1.3617021276595744,6,9
2016-08-20,2016,Leicester,Arsenal,0,0,D,0,1704.002394580219,1691.834819861018,322.25620772726217,226.70680042936814,10,4,6,0,0,0,1.8529411764705883,1.2352941176470589,12,5
2016-08-20,2016,Swansea,Hull,0,2,A,-1,1575.4888882104196,1502.26618942309,598.5988249920254,-629.0896800930723,2,1,1,0,0,0,1.0,1.0,15,18
2016-08-20,2016,Tottenham,Crystal Palace,1,0,H,1,1685.13062510613,1481.2772413985754,-631.2469414445554,-961.9737043294845,4,4,4,0,0,0,1.3214285714285714,0.8571428571428571,2,14
2016-08-20,2016,West Brom,Everton,1,2,A,-1,1525.206071801569,1566.6995351767055,-31.678085992320028,-64.9839125674509,9,7,4,0,0,0,1.4,1.0,11,7
2016-08-20,2016,Burnley,Liverpool,2,0,H,1,1472.6937075870687,1640.216948554785,-41.90801504716278,325.5606736991094,2,2,0,0,0,0,1.1764705882352942,1.4705882352941178,17,4
2016-08-20,2016,Watford,Chelsea,1,2,A,-1,1483.1733853117378,1669.0386627639125,-348.7504066564497,16.359641800112648,3,1,2,0,0,0,2.066666666666667,1.2,16,1
2016-08-20,2016,Stoke,Man City,1,4,A,-1,1553.3208740448808,1695.183241150086,-316.37211871961534,293.11408105177634,9,2,5,0,0,0,1.8421052631578947,0.7894736842105263,13,3
2016-08-21,2016,Sunderland,Middlesbrough,1,2,A,-1,1515.5550789849785,1461.3591047955438,298.4959819411339,-971.3901922222851,5,5,6,0,0,0,1.1764705882352942,1.2352941176470589,20,19
2016-08-21,2016,West Ham,Bournemouth,1,0,H,1,1623.005401902106,1489.219654214624,-325.1934580784461,-1315.08569424751,0,2,0,0,0,0,1.7857142857142858,1.6428571428571428,10,8
2016-08-27,2016,Everton,Stoke,1,0,H,1,1581.12221726203,1538.8981919595562,-63.276934557421825,-316.0426715139895,6,5,5,0,0,0,1.3157894736842106,0.9473684210526315,7,13
2016-08-27,2016,Leicester,Swansea,2,1,H,1,1713.6939411274989,1565.7973416631398,13.710745450694684,643.5756417256655,3,1,0,0,0,0,1.8571428571428572,0.8571428571428571,12,15
2016-08-27,2016,Watford,Arsenal,1,3,A,-1,1476.2352737289505,1698.7729314438054,-954.0717497526979,226.70680042936814,3,3,0,0,0,0,1.7333333333333334,1.2666666666666666,16,5
2016-08-27,2016,Chelsea,Burnley,3,0,H,1,1676.3620984003853,1465.370271950596,312.9943188624602,594.3042065028136,1,2,1,0,0,0,1.411764705882353,2.0,1,17
2016-08-27,2016,Southampton,Sunderland,1,1,D,0,1640.3793126600444,1520.926969455623,638.5253167346226,6.224160982025159,6,6,6,0,0,0,1.5263157894736843,0.9473684210526315,9,20
2016-08-27,2016,Hull,Man United,0,1,A,-1,1494.8524008024976,1703.2012535942124,41.63680866566178,887.817345635769,4,3,1,0,0,0,1.8888888888888888,1.3333333333333333,18,6
2016-08-27,2016,Tottenham,Liverpool,1,1,D,0,1683.2022755711564,1642.1452980897586,-334.99149316484034,343.5584291814145,24,9,13,0,0,0,1.6774193548387097,1.2419354838709677,2,4
2016-08-27,2016,Crystal Palace,Bournemouth,1,1,D,0,1481.6200832047753,1488.876812408424,-964.3457585538345,-1307.519647809258,0,1,1,0,0,0,1.2142857142857142,1.3571428571428572,14,8
2016-08-28,2016,West Brom,Middlesbrough,0,0,D,0,1522.480192176812,1464.0849844203008,-345.01799302766113,-304.571861044043,4,3,1,0,0,0,1.5555555555555556,0.7777777777777778,11,19
2016-08-28,2016,Man City,West Ham,3,1,H,1,1707.1111417036338,1611.0775013485581,289.6796155665046,-331.4312582227226,18,6,6,0,0,0,1.553191489361702,1.2553191489361701,3,10
2016-09-10,2016,Burnley,Hull,1,1,D,0,1466.640071457163,1493.5826012959305,-32.28102907353959,-11.738345349359406,2,2,0,0,0,0,1.0,1.2,17,18
2016-09-10,2016,Stoke,Tottenham,0,4,A,-1,1529.7931595964944,1692.3073079342182,-632.2671149663954,-334.99149316484034,6,7,3,0,0,0,1.6842105263157894,1.4210526315789473,13,2
2016-09-10,2016,Bournemouth,West Brom,1,0,H,1,1505.3230800733793,1506.0339245118566,-995.6244345589399,-15.570598339270964,0,1,1,0,0,0,1.2,0.8,8,11
2016-09-10,2016,Middlesbrough,Crystal Palace,1,2,A,-1,1449.8413933506183,1495.8636742744577,-8.875249118700868,-668.4413567160888,1,1,0,0,0,0,1.0,1.3333333333333333,19,14
2016-09-10,2016,Liverpool,Leicester,4,1,H,1,1660.1913627633821,1695.6478764538754,43.7132915105647,326.87021378332264,8,7,5,0,0,0,1.3823529411764706,1.2352941176470589,4,12
2016-09-10,2016,Man United,Man City,1,2,A,-1,1688.3700499075928,1721.9423453902534,900.403770112401,939.7666654025068,16,14,6,0,0,0,1.5384615384615385,1.3846153846153846,6,3
2016-09-10,2016,West Ham,Watford,2,4,A,-1,1590.5315925412517,1496.781182536257,-356.60096801662314,-963.5203737707427,3,2,1,0,0,0,1.4,1.6,10,16
2016-09-10,2016,Arsenal,Southampton,2,1,H,1,1711.275349035519,1627.876895068331,234.3517010427005,302.80263278641985,16,6,10,0,0,0,1.6956521739130435,1.1304347826086956,5,9
2016-09-11,2016,Swansea,Chelsea,2,2,D,0,1570.4159386030506,1671.7435014604746,-27.566620122250242,912.2543198964984,5,2,3,0,0,0,1.6923076923076923,1.2307692307692308,15,1
2016-09-12,2016,Sunderland,Everton,0,3,A,-1,1508.500112073916,1593.5490746437372,-322.2704300609475,591.1422017095758,16,8,6,0,0,0,1.8064516129032258,0.967741935483871,20,7
2016-09-16,2016,Chelsea,Liverpool,1,2,A,-1,1656.24493925531,1675.6899249685466,912.2543198964984,382.84286680133977,25,11,10,0,0,0,1.5,0.967741935483871,1,4
2016-09-17,2016,Everton,Middlesbrough,3,1,H,1,1602.6758936146007,1440.7145743797548,1202.202321348093,-308.0479839735924,12,7,7,0,0,0,1.4814814814814814,0.9629629629629629,7,19
2016-09-17,2016,West Brom,West Ham,4,2,H,1,1524.6117187659565,1571.9537982871518,-316.6352143539468,-988.8366959883067,4,5,7,0,0,0,1.4285714285714286,1.3333333333333333,11,10
2016-09-17,2016,Man City,Bournemouth,4,0,H,1,1728.6391462324336,1498.626279231199,1277.4406753840253,-694.4176496565685,1,1,0,0,0,0,2.2142857142857144,1.5,3,8
2016-09-17,2016,Hull,Arsenal,1,4,A,-1,1486.9178903850495,1717.9400599464,315.37293678351045,559.9270800563667,2,5,1,0,0,0,1.3333333333333333,2.111111111111111,18,5
2016-09-17,2016,Leicester,Burnley,3,0,H,1,1701.9810399296073,1460.306907981431,-315.39228617425897,-32.28102907353959,0,1,1,0,0,0,1.6153846153846154,1.0,12,17
2016-09-18,2016,Crystal Palace,Stoke,4,1,H,1,1512.3238888966027,1513.3329449743494,-688.399568984616,-668.347785579393,3,2,1,0,0,0,1.6666666666666667,1.0,14,13
2016-09-18,2016,Tottenham,Sunderland,1,0,H,1,1700.0376083102587,1500.7698116978754,302.56830958423916,-948.0303218147852,17,8,5,0,0,0,1.7419354838709677,1.096774193548387,2,20
2016-09-18,2016,Southampton,Swansea,1,0,H,1,1640.418479996443,1557.8743536749382,-380.8396790439107,-353.29799326353304,2,4,2,0,0,0,0.8181818181818182,0.6363636363636364,9,15
2016-09-18,2016,Watford,Man United,3,1,H,1,1519.305130095082,1665.8461023487678,-355.4560003332932,885.2008945452515,3,3,0,0,0,0,2.2,1.1333333333333333,16,6
2016-09-24,2016,Liverpool,Hull,5,1,H,1,1683.2573619107804,1479.3504534428157,714.0918546524018,-28.215075205769516,4,1,3,0,0,0,2.2222222222222223,0.8888888888888888,4,18
2016-09-24,2016,Middlesbrough,Tottenham,1,2,A,-1,1435.2094446378367,1705.542738052177,-316.596897780816,902.368042538589,11,6,9,0,0,0,1.3703703703703705,1.1481481481481481,19,2
2016-09-24,2016,Stoke,West Brom,1,1,D,0,1513.8197178001037,1524.1249459402022,-1296.1873310485873,-2.244454696516459,4,7,3,0,0,0,0.7058823529411765,0.9411764705882353,13,11
2016-09-24,2016,Bournemouth,Everton,1,0,H,1,1517.9888136669533,1583.3133591788464,-705.468700452814,1202.6637900429591,1,0,1,0,0,0,2.3333333333333335,1.2666666666666666,8,7
2016-09-24,2016,Man United,Leicester,4,1,H,1,1682.4005721583678,1685.4265701200072,279.7706484688846,-23.330904577972753,7,7,6,0,0,0,1.4705882352941178,1.5,6,12
2016-09-24,2016,Swansea,Man City,1,3,A,-1,1549.7054528819217,1736.8080470254502,-681.3816892628216,1577.1659312302652,6,2,2,0,0,0,1.6153846153846154,1.3846153846153846,15,3
2016-09-24,2016,Arsenal,Chelsea,3,0,H,1,1730.3041150421745,1643.8808841595355,585.5179134546802,577.116334902789,20,12,14,0,0,0,1.564516129032258,1.2258064516129032,5,1
2016-09-24,2016,Sunderland,Crystal Palace,2,3,A,-1,1486.2684575024107,1526.8252430920675,-1288.0378434768368,-52.323901944036514,1,3,2,0,0,0,1.2857142857142858,2.0,20,14
2016-09-25,2016,West Ham,Southampton,0,3,A,-1,1559.8719811178412,1652.5002971657536,-980.0217229818196,-369.83769206684013,16,5,7,0,0,0,1.5714285714285714,0.9761904761904762,10,9
2016-09-26,2016,Burnley,Watford,2,0,H,1,1477.8298621598685,1501.7821759166445,-666.662771527533,-22.286779863539685,0,0,0,0,0,0,0.8888888888888888,1.0,17,16
2016-09-30,2016,Everton,Crystal Palace,1,1,D,0,1580.8958354601573,1529.2427668107566,899.0660273095685,552.8624341442497,3,6,3,0,0,0,1.4642857142857142,1.1785714285714286,7,14
2016-10-01,2016,Watford,Bournemouth,2,2,D,0,1502.4813656665408,1517.289623917057,-317.85275229551337,-52.45945288876733,0,0,2,0,0,0,1.1111111111111112,1.7777777777777777,16,8
2016-10-01,2016,Swansea,Liverpool,1,2,A,-1,1540.2032033742005,1692.7596114185017,-1318.6373315144963,671.7099123129865,6,1,3,0,0,0,2.1538461538461537,1.0,15,4
2016-10-01,2016,Hull,Chelsea,0,2,A,-1,1470.9664814676148,1652.2648561347364,-705.7819574481946,-91.49007654967745,3,3,2,0,0,0,1.0,1.3333333333333333,18,1
2016-10-01,2016,West Ham,Middlesbrough,1,1,D,0,1554.7095312625706,1440.3718944931072,-978.3569371913952,-657.7054453912513,17,2,3,0,0,0,1.7826086956521738,0.5652173913043478,10,19
2016-10-01,2016,Sunderland,West Brom,1,1,D,0,1487.8964160863902,1522.4969873562227,-1256.3542061683215,-300.01376339258655,8,4,6,0,0,0,1.736842105263158,1.0,20,11
2016-10-02,2016,Leicester,Southampton,0,0,D,0,1684.0092691502955,1653.9175981354654,-63.297537055435804,-57.86329584327191,11,2,7,0,0,0,1.5588235294117647,1.5,12,9
2016-10-02,2016,Burnley,Arsenal,0,1,A,-1,1472.1453059179585,1735.9886712840846,-47.26880277171263,1246.9821886683733,2,1,1,0,0,0,1.411764705882353,0.8823529411764706,17,5
2016-10-02,2016,Tottenham,Man City,2,0,H,1,1721.8889380719845,1720.4618470056425,1189.4099314661564,1580.2200314828306,18,13,5,0,0,0,1.6538461538461537,1.25,2,3
2016-10-02,2016,Man United,Stoke,1,1,D,0,1675.6444197840208,1520.5758701744508,316.9565397135717,-1296.1873310485873,10,4,2,0,0,0,1.894736842105263,1.0526315789473684,6,13
2016-10-15,2016,West Brom,Tottenham,1,1,D,0,1530.270210755676,1714.115714672531,13.326143642754506,1237.2468525875697,6,5,9,0,0,0,1.32,1.12,11,2
2016-10-15,2016,Stoke,Sunderland,2,0,H,1,1534.1691308046668,1474.3031554561742,-957.1506828185702,-964.0823852092126,10,1,5,0,0,0,1.5294117647058822,0.4117647058823529,13,20
2016-10-15,2016,Man City,Everton,1,1,D,0,1714.7407659461537,1586.616916519646,925.1780690594575,594.0248129492547,20,9,7,0,0,0,1.5576923076923077,1.0192307692307692,3,7
2016-10-15,2016,Chelsea,Leicester,3,0,H,1,1668.6315715835735,1667.6425537014584,-93.93145731850208,-63.297537055435804,9,6,5,0,0,0,1.3823529411764706,1.411764705882353,1,12
2016-10-15,2016,Arsenal,Swansea,3,2,H,1,1743.3299501910553,1532.8619244672298,1541.4112498519648,-1356.7360159135787,3,6,1,0,0,0,1.1538461538461537,1.8461538461538463,5,15
2016-10-15,2016,Crystal Palace,West Ham,0,1,A,-1,1515.34029053407,1568.6120075392573,889.8885591654756,-1276.2008680343201,4,4,2,0,0,0,1.7692307692307692,1.6538461538461537,14,10
2016-10-15,2016,Bournemouth,Hull,6,1,H,1,1530.301460052151,1457.9546453325208,272.1416274916539,-1351.332706317226,0,0,0,0,0,0,6.0,1.0,8,18
2016-10-16,2016,Middlesbrough,Watford,0,1,A,-1,1428.0251722778416,1514.8280878818064,-960.816461188247,15.954980257269108,2,1,1,0,0,0,1.6,1.2,19,16
2016-10-16,2016,Southampton,Burnley,3,1,H,1,1661.715307615605,1464.3475964378188,281.29419715145207,-722.5099267394866,2,0,0,0,0,0,1.3846153846153846,0.8461538461538461,9,17
2016-10-17,2016,Liverpool,Man United,0,0,D,0,1692.0212863304564,1676.382744872066,1274.2892945052404,-12.1937009125661,23,16,7,0,0,0,1.507936507936508,1.1111111111111112,4,6
2016-10-22,2016,Leicester,Crystal Palace,3,1,H,1,1676.4582774597293,1506.524566775799,-710.1833197047785,576.1661576576241,3,4,1,0,0,0,1.391304347826087,1.173913043478261,12,14
2016-10-22,2016,Hull,Stoke,0,2,A,-1,1446.1933068327978,1545.9304693043898,-1316.7527476088137,-346.06560827492933,4,1,3,0,0,0,1.0,0.7777777777777778,18,13
2016-10-22,2016,Burnley,Everton,2,1,H,1,1484.4187463344206,1566.5457666230443,-719.5805685825305,286.2451745573435,3,1,0,0,0,0,1.4705882352941178,1.1764705882352942,17,7
2016-10-22,2016,Bournemouth,Tottenham,0,0,D,0,1537.571392844308,1706.845781880374,563.7325565581581,1237.2468525875697,1,1,0,0,0,0,1.8571428571428572,1.4285714285714286,8,2
2016-10-22,2016,Swansea,Watford,0,0,D,0,1532.0840396190433,1515.6059727299928,-1362.66321772629,641.3146010015986,2,0,0,0,0,0,0.8,0.4,15,16
2016-10-22,2016,Liverpool,West Brom,2,1,H,1,1700.5022489779785,1521.789248108154,1274.2892945052404,13.326143642754506,9,7,4,0,0,0,1.2,1.28,4,11
2016-10-22,2016,Arsenal,Middlesbrough,0,0,D,0,1732.5308524168754,1438.8242700520216,1552.736579999621,-1263.7820787646083,11,9,6,0,0,0,1.6296296296296295,1.5185185185185186,5,19
2016-10-22,2016,West Ham,Sunderland,1,0,H,1,1579.6375062026932,1463.2776567927383,-631.7105815867795,-1270.916211370146,14,5,9,0,0,0,1.2413793103448276,0.6896551724137931,10,20
2016-10-23,2016,Man City,Southampton,1,1,D,0,1712.469083447695,1663.9869901140637,602.9625687897458,574.1637164390158,9,7,6,0,0,0,1.6111111111111112,1.3611111111111112,3,9
2016-10-23,2016,Chelsea,Man United,4,0,H,1,1683.9661611258878,1661.0481553297518,-53.47700096832959,-311.16418107306566,17,11,18,0,0,0,1.4838709677419355,1.0806451612903225,1,6
2016-10-29,2016,West Brom,Man City,0,4,A,-1,1514.2837853424169,1719.9745462134322,-25.709690138165342,265.28855880822726,10,7,3,0,0,0,1.68,1.28,11,3
2016-10-29,2016,Sunderland,Arsenal,1,4,A,-1,1458.0248347056427,1737.783674503971,-1268.1338976819375,1227.1612009859548,13,7,10,0,0,0,1.2903225806451613,1.064516129032258,20,5
2016-10-29,2016,Man United,Burnley,0,0,D,0,1654.0179215639926,1491.4489801001798,-303.5689442201925,-406.2714152579216,3,0,1,0,0,0,1.0588235294117647,1.1176470588235294,6,17
2016-10-29,2016,Middlesbrough,Bournemouth,2,0,H,1,1457.9763234789002,1518.4193394174295,-964.6093439097167,262.52577165578674,0,0,0,0,0,0,2.0,0.0,19,8
2016-10-29,2016,Tottenham,Leicester,1,1,D,0,1705.5371829284106,1677.7668764116927,931.2882206682709,-76.84013379694224,9,7,4,0,0,0,2.0588235294117645,1.7058823529411764,2,12
2016-10-29,2016,Crystal Palace,Liverpool,2,4,A,-1,1499.1254330028787,1707.9013827508988,-49.0937765044453,1239.517568836096,5,5,2,0,0,0,1.4642857142857142,1.8928571428571428,14,4
2016-10-29,2016,Watford,Hull,1,0,H,1,1527.6484321540318,1434.1508474087589,323.2082824933482,-1625.9388414696916,0,0,0,0,0,0,1.0,0.0,16,18
2016-10-30,2016,Everton,West Ham,2,0,H,1,1582.1107150978567,1564.0725577278808,-312.3385971243238,-39.69881372098039,16,13,11,0,0,0,1.4285714285714286,1.1607142857142858,7,10
2016-10-30,2016,Southampton,Chelsea,0,2,A,-1,1649.8486107413307,1698.1045404986207,916.4187862461197,278.73263009762076,13,12,7,0,0,0,1.326086956521739,1.5434782608695652,9,1
2016-10-31,2016,Stoke,Swansea,3,1,H,1,1560.3329871703731,1517.68152175306,281.63451467847386,-1362.66321772629,6,1,3,0,0,0,2.0,0.8461538461538461,13,15
2016-11-05,2016,Burnley,Crystal Palace,3,2,H,1,1506.7803452937906,1483.794067809268,-65.87520727200017,-693.340642049495,0,1,1,0,0,0,1.0,1.4666666666666666,17,14
2016-11-05,2016,Bournemouth,Sunderland,1,2,A,-1,1500.8378481578811,1475.606325965191,316.65833620649346,-1275.6831109206796,1,0,1,0,0,0,1.3333333333333333,1.0,8,20
2016-11-05,2016,Man City,Middlesbrough,1,1,D,0,1710.4107930479552,1467.5400766443772,268.42006003047084,-340.3902973033108,9,4,5,0,0,0,1.631578947368421,0.8421052631578947,3,19
2016-11-05,2016,Chelsea,Everton,5,0,H,1,1708.2748067018229,1571.9404488946545,943.8403372395962,-287.6670004546986,20,9,17,0,0,0,1.6774193548387097,0.9516129032258065,1,7
2016-11-05,2016,West Ham,Stoke,1,1,D,0,1563.9111137231218,1560.4944311751321,-51.19861298736041,887.6355968084065,5,4,5,0,0,0,1.0588235294117647,1.0,10,13
2016-11-06,2016,Swansea,Man United,1,3,A,-1,1508.2830321957285,1663.416411121324,-1346.646119161076,0.2920817988238923,6,3,1,0,0,0,1.3076923076923077,1.5384615384615385,15,6
2016-11-06,2016,Hull,Southampton,2,1,H,1,1457.4264121236472,1626.5730460264424,-1587.8805159112178,265.2230074114079,2,2,0,0,0,0,1.6,0.8,18,9
2016-11-06,2016,Leicester,West Brom,1,2,A,-1,1656.1873174160617,1535.863344338048,-368.9015153932285,-684.0953590382821,0,3,1,0,0,0,1.0,2.2222222222222223,12,11
2016-11-06,2016,Liverpool,Watford,6,1,H,1,1715.7496705963547,1519.800144308576,1208.0936675856096,276.8692315053464,3,3,0,0,0,0,2.2,1.3333333333333333,4,16
2016-11-06,2016,Arsenal,Tottenham,1,1,D,0,1736.3954653805954,1706.9253920517863,1221.3825898500734,631.1342583286958,20,6,20,0,0,0,1.746031746031746,1.1428571428571428,5,2
2016-11-19,2016,Man United,Arsenal,1,1,D,0,1666.521635141549,1733.2902413603704,-35.13662578603184,892.6064130181661,24,9,13,0,0,0,1.6451612903225807,0.9516129032258065,6,5
